From Date,Unnamed: 0,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,AT,TOT-RF,AQI
2022-06-06,50063.5,25.928829787234044,87.24989130434783,109.9009375,3.2776271186440677,110.80239583333334,11.980312499999998,12.388297872340425,0.17053763440860215,40.29228260869565,0.8493750000000001,,4.925104166666666,3.3866666666666667,71.79797872340426,1.4093617021276594,234.02106382978724,394.9949019607843,,28.79744680851064,0.0,87.04666666666667
2022-06-07,52943.5,9.553333333333333,,102.45625,0.11333333333333334,101.5,7.66875,17.08,0.31375,40.3425,1.4937500000000001,,1.3425,2.82625,99.9,1.97875,218.47375,,997.965,22.92375,0.0,3.361875
2022-06-08,55919.5,25.272549019607844,730.0933333333334,34.65884210526316,7.287263157894737,33.45621052631579,2.9456962025316455,49.47193548387097,0.1270967741935484,40.58771739130435,11.949791666666668,,8.256458333333333,3.711770833333333,93.03734042553192,1.3748936170212767,175.4012765957447,294.14458333333334,998.1881914893618,26.618936170212763,0.0,154.45614542958657
2022-06-09,58895.5,19.698695652173914,33.449999999999996,39.751170212765956,7.662446808510638,38.92372340425532,8.855212765957447,12.501318681318681,0.14472527472527472,36.163777777777774,1.3721052631578947,,2.931368421052632,0.8606315789473685,82.69634408602151,1.6422580645161289,225.71462365591398,330.56,1004.9152688172043,28.234086021505377,0.0,39.17583333333334
2022-06-10,61775.5,24.938701298701297,39.11410958904109,19.611702127659573,16.577765957446807,36.189787234042555,6.879787234042554,12.608666666666666,0.12382022471910112,39.495681818181815,1.149468085106383,,1.342340425531915,0.8591489361702128,91.55760869565216,1.5314130434782607,250.55858695652174,123.9558536585366,1004.2977173913043,39.542826086956524,0.0,49.58607638888889
2022-06-11,64751.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-06-12,67631.5,67.14775,322.12353658536585,40.50775280898876,88.85213483146067,129.33337078651687,38.53696629213483,12.59712643678161,1.2124418604651162,53.074285714285715,2.747,,4.627,1.701888888888889,72.66258426966293,1.104943820224719,149.99887640449438,200.3325,1009.3165168539325,27.297640449438198,0.0,243.33921006944445
2022-06-13,50735.5,10.548924731182796,28.76648936170213,93.03936842105263,3.285890410958904,95.19473684210526,23.617052631578947,14.250860215053763,0.1323913043478261,40.47445652173913,2.668,,1.6442105263157893,1.4372631578947368,76.64808510638298,1.521595744680851,172.88648936170213,473.5902,,27.640212765957447,0.0,45.23368055555556
2022-06-14,50831.5,13.597555555555555,33.986989247311826,89.65967741935484,10.12962962962963,94.36290322580645,28.179032258064517,13.959565217391305,0.13271739130434784,40.94428571428571,2.23,,3.0542553191489366,2.447340425531915,76.96193548387097,1.456989247311828,171.01526881720432,367.101568627451,,27.824301075268817,0.0,45.408125000000005
2022-06-15,50927.5,17.03494382022472,34.40837209302325,114.09926315789474,2.0154901960784315,114.05084210526316,20.15663157894737,14.517419354838708,0.14141304347826086,40.79076923076923,1.6343750000000001,,2.6152083333333334,2.6565625,78.55382978723405,1.4827659574468084,202.79755319148938,370.078431372549,,28.00468085106383,0.0,46.124583333333334
